#OTU_IDs	16S_rRNA_Count
4310917	2
768237	2
890318	1
271750	6
4480175	1
180951	4
4309831	2
146942	3
146943	3
146941	2
341693	3
180959	10
760005	6
760007	5
760006	2
4300356	4
3932664	10
3932665	2
573638	3
3932661	3
802819	2
107008	6
711532	2
107009	1
184391	1
184392	4
184395	3
184394	3
184397	3
184396	9
793319	3
3492258	5
275786	1
4372120	8
4372121	2
4372122	2
808857	3
4336366	2
2111869	8
4306985	3
4306984	2
4306986	3
3621342	1
529711	4
529712	4
239631	4
765979	4
858296	3
275789	3
239634	3
232914	1
397065	3
912816	4
330772	3
3594872	3
272225	2
4333852	1
4333851	3
272220	4
4333854	3
406491	4
4350702	6
4301401	2
4069606	3
4301405	2
4301404	2
4301407	4
565399	3
4464084	10
103624	3
103626	3
527574	4
4350707	1
590779	2
2520022	3
4464087	10
4481498	4
4471119	5
456291	4
1473	1
700980	3
1811511	7
4387230	2
340992	2
4375477	2
549252	2
821725	2
276834	6
276836	2
276837	3
276832	4
276833	2
3781846	3
352812	4
819937	2
276838	2
819933	3
340998	4
1093533	2
3974608	9
28592	2
745883	4
700986	5
1694018	3
808470	3
551191	2
281863	6
281862	3
895481	7
861780	5
4454295	4
101086	3
1130731	2
1130732	2
539222	2
741417	2
3145540	3
778048	1
98800	6
101088	1
254376	1
568667	2
139783	2
568665	1
568664	7
778957	10
1120947	2
808478	2
4335042	9
1120943	3
321952	3
236119	2
236118	2
5439	4
236113	2
182576	3
182575	1
182574	3
182573	3
182570	10
124653	2
4426209	3
4426208	2
4476464	2
588520	3
4426206	2
588526	10
4426200	2
4476462	2
588525	4
4431689	2
4431688	10
4399488	7
4399489	5
4399485	5
966091	3
4399480	2
546107	4
546105	4
617108	4
249793	3
1086672	2
686195	2
249795	3
249799	3
4458033	3
739805	6
558016	2
558014	2
3110275	2
134201	3
558019	3
134207	5
269386	2
1848174	2
920501	1
920506	4
1848173	2
827371	2
827370	9
827376	4
871736	3
742140	6
4004998	1
538178	5
538179	5
538176	2
181929	1
4004993	4
209552	3
1131063	2
860073	2
203594	3
138436	2
164533	3
164532	7
138439	6
164530	2
164536	2
237249	3
237240	2
237245	2
237247	8
14232	6
14231	6
4328197	2
165924	4
4446566	3
4446565	3
360058	6
4167922	4
269388	3
353792	3
353791	1
353797	5
578006	7
232146	3
165928	5
808858	7
753230	1
538753	3
197164	4
655310	4
521257	6
254805	2
265512	2
254806	6
887183	3
970374	2
826029	3
316483	3
316489	1
826022	2
826024	6
826025	3
129771	3
976796	4
202645	8
137963	5
202640	3
578008	2
314426	2
202643	2
29930	3
863524	5
4367517	5
29937	1
762956	3
862696	4
646448	2
4421316	2
15547	4
1012372	3
15540	4
1012370	3
253115	1
453397	3
4421319	8
3754668	10
233235	3
4330793	2
4330792	2
4330795	2
4330794	2
4330797	2
4330796	1
4330798	1
287855	3
287852	5
287853	5
738991	2
4324577	2
4324578	2
161018	1
624363	3
161012	1
161011	3
519316	4
161014	2
567569	2
985098	5
95885	2
1047083	3
1047081	2
217527	3
975268	5
217525	1
217521	5
577082	3
577081	2
577080	1
217529	1
8717	6
149393	5
149397	2
1076701	1
4313180	7
4418215	8
2706298	9
4418212	6
4418211	3
4418210	4
3380980	3
673761	6
320804	3
312486	4
320801	4
320800	3
320803	2
4336147	2
153910	2
153915	2
985094	3
2242061	6
4328195	1
925027	2
925024	1
2242064	3
872415	2
500022	5
1846181	1
358852	1
2958054	1
966828	4
358858	1
332317	5
114167	2
4481234	2
154492	3
154491	3
4325623	2
4325622	2
4325621	1
2160130	2
35634	5
1131858	2
1841205	3
4336149	4
1131853	4
1131851	3
2805362	2
2805361	3
181476	1
4440511	2
4440510	2
4440513	2
4440512	2
4440515	3
4440514	2
97627	2
3994882	4
81165	3
1098706	9
846317	5
215388	4
521141	4
674234	3
348406	3
348404	4
4318401	2
4472228	3
348409	2
303710	1
303711	1
303717	3
303714	9
4347639	5
340339	3
303718	3
4051784	7
1140389	5
649049	6
572750	7
572751	6
210607	2
210606	3
2709964	4
210602	3
526634	5
4314866	2
210608	2
618849	9
826858	3
12097	5
3889679	3
1922093	3
1554353	1
826855	1
12098	5
189667	1
308369	6
302670	3
380360	4
564748	3
574974	2
883748	10
4402524	2
594117	2
544555	2
883747	4
574978	1
278399	2
189669	3
183204	3
1121221	4
278392	1
4329629	3
278390	3
278397	4
278396	3
278394	4
4402525	1
528577	2
4345422	3
1997017	3
2420649	3
4306907	4
892612	5
4443271	3
4443270	3
4443273	4
4443272	3
4443274	3
4443277	3
4443276	4
893565	7
196581	1
179237	3
179235	1
879288	5
444778	3
4407205	3
551439	3
3137030	3
1924445	2
54794	4
176575	1
142624	5
49877	4
176572	4
609488	2
571225	6
571227	3
829507	3
4345420	1
122872	3
829501	2
895390	5
255366	3
255365	1
1022621	2
255363	2
122879	1
255361	4
331553	3
331552	2
232965	2
1023977	4
168776	6
269890	3
3911841	5
2322235	3
185814	6
893029	5
4060040	2
160164	5
160166	3
1106114	2
802692	3
4354151	2
496450	3
4304313	3
4142042	2
357914	5
4142040	1
1063801	4
1107148	5
357913	6
77318	1
148279	1
1107140	1
1107143	2
36562	1
760122	2
3096968	2
1680485	1
1088391	2
3016825	3
4406557	2
848950	4
175007	1
4306618	1
529264	1
4306617	1
4306610	3
529263	8
252720	9
35715	4
4307566	3
3134564	2
35713	3
992899	2
1144465	5
1144463	5
330208	4
3634136	5
330205	4
330201	3
747857	4
181511	1
4301399	2
4301398	2
189729	1
4373532	2
3391892	6
606359	3
4301395	4
189726	1
1027904	5
797357	7
1121685	7
130342	2
341696	3
130348	3
110415	4
110411	4
1099898	2
4298052	3
4298051	1
4298050	4
1106238	2
4298056	4
612504	2
3227411	3
74664	2
695464	1
761294	4
4316835	6
4279681	2
1681754	3
2728443	4
3250145	2
3250142	2
859095	4
3250141	1
1100694	6
73128	4
816097	3
165694	4
107014	3
4479752	2
4479751	2
515810	3
515811	4
959009	4
674742	5
25853	4
346125	4
98761	4
98763	1
745716	2
745713	1
579715	4
1075600	4
100847	2
198711	5
100849	1
100848	2
3458890	3
4335536	2
4335537	2
4371005	2
4310109	2
298149	4
4335530	4
186582	3
298146	3
298140	4
807622	2
807621	2
270890	3
1066654	3
4359571	6
25858	1
942886	5
301878	4
816556	2
816554	2
296003	4
2529078	7
3767077	9
1034450	4
4389746	3
4389744	2
1143784	3
4389743	2
2134162	4
1058214	5
296002	4
4389748	3
4389749	3
301870	4
2680244	1
2228269	7
2228268	3
303503	4
301872	1
2228265	3
2228264	4
4417434	4
2228266	5
3491069	5
4384243	4
565862	2
565863	3
565860	2
4371009	5
565869	2
3687680	3
317449	2
317448	3
1579826	2
665503	6
720165	2
3995126	2
720169	2
299231	2
683769	3
299233	4
1698435	3
530138	1
106039	1
508188	3
106033	3
106030	4
106031	2
698557	2
894255	4
36439	5
363952	1
4428732	9
230239	2
363954	3
265450	2
1049912	2
230232	1
136283	2
1918387	1
72728	2
2307134	3
2307137	2
2188432	2
278986	2
278985	3
133065	4
278983	1
278981	3
4425275	3
1087830	4
171984	5
289882	2
4425270	2
278988	3
1090752	5
4331632	3
708329	2
809945	5
1043351	3
552336	1
225575	3
274510	4
4457632	1
274512	3
225579	3
343768	6
316314	2
316315	2
1087183	5
4413662	6
4340361	3
4413665	2
691455	5
270505	4
4345807	3
238020	2
2896109	5
238022	2
1068149	2
620424	4
2896107	5
2896106	8
2896105	7
2896104	2
3456850	7
136508	2
356627	3
724326	2
724327	2
136500	3
217358	8
136502	2
3623635	1
136507	1
239771	2
105809	3
219691	2
185812	1
4381361	2
4381363	4
250626	2
4381367	2
557863	4
4345120	5
303336	2
300121	5
1123314	2
4300254	1
1123313	2
4300250	9
88400	3
950533	3
88404	6
103787	3
103786	5
234071	3
103780	3
184214	3
39185	9
3377449	3
3377448	3
527854	3
527857	2
527856	1
177959	3
527858	4
3377447	5
3377444	1
344230	4
344232	5
555646	2
344235	2
224628	6
290567	3
4327286	5
224623	2
224620	3
375131	4
862101	1
3576612	5
1084516	4
3206670	3
3361036	3
261176	2
87984	2
185816	1
228556	1
789850	4
204949	3
4464159	2
204941	4
204943	3
629086	1
232897	1
958725	5
812790	3
4453020	2
537510	2
4454555	4
4454552	4
4335872	4
320922	2
320923	4
988226	4
2206339	3
1120170	1
185165	1
2524286	2
185167	4
185160	6
720955	4
185162	3
623300	3
623302	2
779967	2
1127114	2
2321854	3
4350798	2
834585	1
1127112	3
1127118	2
1127119	2
124193	2
2524284	3
1126448	3
657273	2
4303650	3
657271	3
4336991	1
1114843	1
4419012	1
1114845	2
1126447	2
4419011	1
755319	6
131100	4
4336992	3
1905180	3
824765	2
4277774	6
45178	2
822076	5
1905188	2
582292	2
550767	2
550766	1
550761	8
582297	7
4465573	3
582298	4
2136916	2
550768	3
741599	5
652571	3
163122	6
3109669	8
2999843	2
146646	7
592185	7
4465574	3
513436	2
139622	2
3101474	3
3247249	4
203418	2
203413	2
699927	3
512742	6
2649116	1
2649117	1
2649114	1
209725	2
2649112	1
2649113	1
4399367	2
2649111	1
323400	3
258695	6
2649118	2
1107254	3
3200097	2
401635	2
4345214	3
592189	1
1112373	3
185888	5
273177	5
827236	1
583522	5
1141031	2
583520	4
1777396	2
1141035	1
1141034	2
113247	3
138574	6
138575	5
315632	4
211829	5
138570	3
113246	3
211824	2
164477	3
703440	5
1089838	3
3469212	2
703444	3
164471	3
307297	3
4300345	3
113244	2
2874190	2
2658414	4
307291	4
805443	4
666390	2
949248	2
307299	3
307298	1
998943	5
4429123	1
4446247	2
4446246	3
4362935	5
187235	4
4446241	1
541944	4
834587	2
322508	3
5364	4
353616	10
353615	6
322506	2
322505	1
379672	5
271761	3
626424	2
179744	3
516090	7
3060112	2
179748	3
254778	3
864742	5
271762	1
4327160	5
138014	10
4442039	2
271988	4
325774	5
905841	3
4325986	4
4325987	2
4325984	2
4389644	3
4325983	2
1046253	2
826186	7
4483960	3
394219	5
826180	5
252305	3
189849	1
252301	2
252302	1
252308	2
976450	3
1020931	5
4322660	2
4322661	5
114578	2
4466603	2
114575	1
114576	6
114570	3
114572	5
577321	5
382696	5
4311247	4
4359847	7
453453	2
334773	3
575785	4
147085	6
4421298	3
1030035	3
337922	1
4421297	2
318920	2
318923	3
318922	3
816069	7
4461375	2
1550056	10
3769032	3
834481	2
634698	10
212509	3
256536	1
256535	1
716061	3
256533	10
256532	1
256531	10
683891	4
313922	1
199479	2
184387	5
4464812	4
4408015	3
424534	3
885091	5
144268	2
1047124	4
1047126	7
521198	4
70551	2
190425	3
4408013	4
327781	4
4441560	3
764687	3
764685	4
764684	5
764682	6
576499	2
576498	2
4323139	10
4323138	2
576493	8
576492	2
576491	2
327786	4
673048	3
137548	10
4442777	6
70559	3
3138840	1
3473628	4
3473629	3
519172	2
4432247	4
605112	2
574432	2
465298	3
317542	3
2395327	3
187837	1
187838	8
835758	2
1769357	1
1769355	7
835750	5
835755	4
669665	1
165364	4
137546	3
1538943	1
768478	2
622842	2
154519	1
786312	3
154513	4
427847	7
2417690	2
154517	1
2442718	2
305626	2
305627	2
295690	4
277109	5
923032	5
4372132	4
4442774	6
2358190	2
2414346	4
1737717	3
261373	3
4336372	3
261375	4
776019	4
325561	2
765554	2
515700	4
279132	3
342714	3
3241488	4
342717	5
4263468	3
143335	3
2344658	2
197576	8
197578	4
445304	4
1001553	5
1001551	4
4383600	3
4327934	3
649364	2
649365	3
1138231	2
4340528	2
572494	2
572498	2
4340520	5
1115877	2
113658	2
963199	3
113654	4
113657	3
113650	3
113651	2
538862	4
3325991	3
3476903	2
142182	6
142183	5
895055	7
142181	3
2855257	3
20571	4
4480970	5
2334040	4
4480974	2
62701	2
62707	2
2855258	3
530050	4
347411	2
183002	1
347413	4
260023	1
260026	2
2198339	4
300092	6
3171078	2
875431	7
278219	1
2886222	1
148755	2
1127664	2
278210	2
2881941	2
607760	2
1095969	1
805135	1
196628	4
805132	3
4381816	4
4310319	4
614200	1
196623	2
4324404	6
301629	10
4461538	3
281206	4
301620	3
301621	2
172515	3
301626	4
4461535	2
223894	1
223895	6
528470	3
223897	5
528476	4
291906	4
1139543	4
198285	4
198282	1
198283	1
532345	2
4328053	4
563703	2
524619	4
729923	5
72155	4
72153	2
4296193	5
4296196	4
3671749	2
471184	2
471180	3
368426	1
4296950	2
2726614	2
149402	6
111244	2
131775	4
79459	6
522000	1
4301055	5
79454	1
320066	1
4483288	2
759088	1
4483284	2
4483285	2
4483286	1
606492	2
155847	2
982198	2
3226247	2
4322712	5
1101840	7
4298164	1
4322713	4
2894073	3
4478364	5
4478367	5
272237	3
4478369	2
528069	4
3740289	3
528068	4
344331	2
344330	2
344333	1
344332	1
344335	5
344337	4
1108529	3
1108524	2
1108522	2
101004	2
73686	1
4410690	5
272230	2
1094458	5
4410699	2
2996431	1
801937	2
225088	6
340730	5
4437828	3
38908	6
551566	4
551567	2
281412	2
750108	1
4464016	2
215580	3
246472	3
93503	5
3680006	1
4396138	3
93508	2
4396136	1
4396131	2
167071	9
4298798	1
303082	4
686984	1
103619	6
2992223	5
4372980	9
27088	4
537920	2
4030163	6
3901667	2
537927	3
420373	3
614489	2
366976	5
229009	10
4380573	4
951572	5
4317761	6
1093103	5
739433	3
4420404	1
270829	2
3087744	2
3087743	2
693333	5
3522597	3
4455118	3
550219	2
4419318	2
611757	1
550215	3
1815715	1
693338	2
4419316	3
4419310	2
550213	3
146743	7
139351	5
139355	1
139354	3
321503	2
321502	1
321501	5
321505	2
4395449	4
748359	10
4395447	1
589613	4
850838	2
629404	3
3768345	3
4394791	10
4394790	2
4392177	2
726866	2
972343	2
972342	2
972341	3
641169	5
297529	1
297528	10
297525	5
641167	5
362965	3
362966	4
3031941	2
101617	2
809581	2
809583	2
255714	2
4422003	3
134653	2
902711	7
4422009	3
4422008	3
902718	3
4332599	2
1122530	3
133382	4
4332594	3
4332593	3
3174941	5
226163	2
200287	5
317765	2
342319	3
583098	2
226969	2
583093	4
583090	3
342314	3
583095	2
342316	4
1107873	3
1107872	2
621636	2
1107877	2
138009	10
4412471	1
41476	4
138004	10
4366632	3
698452	2
370154	6
919197	4
1111090	2
202212	3
335341	6
1111094	2
1111095	2
40708	4
727731	5
1111098	4
1111099	2
714033	3
714032	2
2669303	2
628759	2
590934	2
590936	2
590937	1
4380756	3
138806	1
4380752	3
4380753	3
4380750	3
4380751	3
103060	6
400879	3
4380759	5
232513	1
232511	5
291552	10
4390962	2
291830	4
4390968	1
808677	2
233640	3
233648	6
3244234	2
1067520	3
3244236	3
4326515	2
1123290	2
343047	1
343044	2
369885	1
3595946	2
76599	2
343049	6
4351017	7
4351016	7
1914034	5
1121672	3
456009	5
589827	2
589821	1
589822	1
589823	6
3798905	2
3798902	3
3039553	3
823777	1
830732	3
823778	2
439204	10
830734	6
4421722	3
4421721	7
4465164	3
4421725	2
4421724	2
4421729	2
4421728	2
205972	1
586496	3
819539	3
4384377	1
4381081	2
4381080	3
4381083	3
552216	1
4417958	4
819534	2
3483793	7
819537	1
2021174	3
326543	5
812610	6
842742	2
2021172	3
490221	7
109624	8
109623	4
547632	1
511716	4
511715	3
933880	2
983247	5
298871	5
4432134	2
298873	3
4432132	4
4432130	3
4432131	3
4460107	2
298879	1
3254625	1
393051	3
137356	2
576306	4
576305	3
4341684	4
4341683	1
4341681	4
576300	1
449515	2
4385437	4
449511	3
576308	4
523798	5
4385439	3
523796	3
173697	3
1134782	2
523792	10
1134784	2
839615	3
822425	2
822426	7
2334620	1
918026	5
839618	6
4420092	2
99884	2
872841	2
2370611	2
240866	5
240867	9
240864	5
240862	2
880436	3
240861	1
348837	1
4437418	4
4431397	3
348838	7
348839	4
4437412	3
4437410	2
4437411	2
813565	5
813564	7
813567	2
245988	1
276800	2
245982	4
245980	2
245981	2
3509170	5
534957	2
1587964	3
257979	6
2792397	4
1587968	3
720856	2
4404119	4
722085	3
493590	5
43427	2
4404111	5
4404112	6
1109929	3
4440947	3
4440944	3
4440945	3
121563	2
4403464	3
1109920	1
20753	2
1109925	3
1109924	3
1109927	3
4440949	4
852416	3
324201	2
852410	3
4369990	7
4371866	3
1005416	5
4320179	4
2101476	1
172128	2
4320170	2
172126	2
172125	9
524224	4
4320175	5
4320176	4
484632	5
3606776	2
365492	1
638797	7
1110757	3
58135	5
203370	2
824481	2
692823	5
686356	2
1138789	2
244639	3
244637	4
1138786	2
686703	6
244631	2
821594	8
698647	2
4473589	10
702614	3
4345283	1
2419908	2
4323046	3
254401	2
254400	2
652438	2
367054	5
1632431	2
586966	3
4412623	2
619741	9
211986	1
211984	2
1118203	7
122429	1
586968	4
237482	2
237483	4
535307	3
540935	2
237484	10
365497	1
540938	2
121566	2
4321227	10
4321226	2
7256	6
325153	4
325156	3
3218776	1
883317	4
613983	2
4321229	2
4321228	2
2688769	3
4378165	10
510651	2
244596	4
413314	3
539230	4
949128	3
2427666	3
1116937	2
1076519	1
328607	5
1105126	3
1105121	1
1105120	4
1561270	2
591497	3
4396371	2
1087784	5
932913	3
4120982	2
775089	7
1045428	3
176926	6
176925	3
176924	3
2678755	2
395040	4
4429199	2
296920	1
296925	5
296927	5
338906	3
587612	3
587619	1
1119154	2
238933	2
238932	1
238935	2
1120950	10
307311	7
307315	3
749230	3
319996	4
2699249	2
3723650	3
321965	3
4438775	2
4438772	3
4438773	2
4438770	3
4438771	2
1083383	4
4353943	2
191899	2
4353941	4
1135669	3
243918	4
782092	4
4459666	4
1135661	9
243911	8
103683	2
804579	5
302844	2
302847	2
837496	7
1104654	2
1012768	2
1104657	3
3096510	4
151417	6
207185	6
1080254	2
417112	6
1108895	4
1108893	2
111285	3
1108891	4
912776	4
912771	3
1108898	5
1108899	2
263899	3
774778	2
354832	2
3599069	6
2697645	9
4453721	2
263895	6
354839	10
263897	3
37497	2
665585	1
2178000	4
4348778	9
259970	2
259971	3
2600524	1
1125811	8
568671	2
259978	6
3604388	4
3249983	1
2481464	3
56144	4
834362	3
834363	3
834366	4
1137637	1
61821	3
110020	5
106358	3
110024	3
447804	4
93071	2
1136316	3
533606	3
1136310	3
292356	5
292355	5
533602	2
127101	1
1137630	1
3373491	2
276513	3
580934	3
580937	6
222458	3
588559	3
284321	2
222456	2
222454	1
304039	4
151936	3
304030	1
4179748	2
151933	2
304037	4
758215	1
4313345	3
133195	2
4313347	3
7642	3
262760	2
4313349	10
557379	4
262766	1
98332	4
4468457	2
65383	6
764521	3
334525	1
437085	5
194167	1
644580	2
644583	3
194163	2
194162	1
874627	2
874626	3
560753	1
437088	1
560751	1
560750	2
560757	5
560756	2
2780828	3
789782	5
325541	3
196986	1
4347131	2
4347130	5
329380	6
873166	3
196980	4
663511	10
362509	5
578919	1
590137	4
962166	2
789785	3
2364910	1
578911	9
578912	2
293405	3
578917	3
297897	3
191661	2
191660	4
113596	3
297890	3
773812	6
113599	1
297899	4
1058629	5
221900	2
221902	6
4399490	5
221904	7
346647	3
4481948	6
226312	5
346649	8
346648	1
4312430	2
4312432	4
4312433	4
546173	10
997371	2
997375	2
47554	4
4456113	3
265831	2
2930429	1
341343	3
4358275	2
4358276	2
401767	5
4358273	2
22856	1
4466129	1
1799073	1
4358278	2
4394223	3
199455	1
4340480	3
4340481	1
341263	5
349199	3
349197	1
349195	2
952001	2
349191	7
1924689	4
1924688	3
198326	10
327808	4
910325	4
327805	1
1924683	5
1924682	4
1924685	3
910320	4
728991	5
1924686	2
778825	1
964783	4
265801	2
265805	2
799677	4
265806	2
241739	2
211795	6
347595	2
4447260	3
4447261	7
347590	4
564187	7
564185	6
1918759	1
4447268	3
4300684	3
4300685	2
1123725	2
754778	6
471226	2
238412	4
818645	3
1148235	5
1090380	6
4308054	2
4484034	5
4433961	2
132361	2
4413572	5
4457243	4
91008	6
4457245	4
1148230	2
4457249	2
4413570	3
4464296	6
249129	3
699257	2
4413237	7
4413239	3
1123657	3
4461472	2
4461470	3
270405	2
4293192	2
4293191	2
608115	2
1148238	6
1625334	6
1069640	6
659491	2
700081	3
659493	2
555674	1
4296011	3
1111409	7
4296012	3
870470	3
170720	4
4452743	1
713083	2
4452749	4
216224	2
1597171	10
713085	2
511087	1
795493	1
4463691	6
4411365	2
866704	2
4382266	2
511089	3
4411367	3
455671	5
751178	3
194935	1
833490	9
527429	1
194933	4
527425	4
177526	3
177527	6
177520	1
177523	4
187185	3
187186	4
187181	1
187180	6
224274	5
224277	4
224276	3
224273	4
224272	3
4433579	3
4433575	2
4433574	2
4433576	2
198210	1
2528188	2
4433573	8
4312232	3
561636	4
522099	4
326788	3
336638	4
336634	1
336632	2
3092165	2
363860	9
4064689	2
4393331	2
4393332	2
904038	3
338296	4
221175	7
338290	1
4406363	4
1131094	3
559741	1
830983	3
4324082	9
2652233	2
141313	12
141316	3
141317	7
141314	3
2652239	2
141319	3
358734	3
358736	3
813012	10
1668166	3
358242	1
219088	6
199070	6
449287	2
4384068	4
3849809	2
3849808	2
391268	3
200531	2
3849801	2
200534	2
200535	2
200536	3
424881	4
3999182	5
4430008	3
313150	3
239864	9
4414309	2
1101096	2
313152	4
4430327	2
4370703	2
315763	4
973735	2
4414307	2
973736	4
220224	5
114581	1
3750380	3
220229	5
867135	2
4333567	3
754490	2
310490	1
4333569	3
4333568	2
902698	2
310492	1
172009	5
710971	1
524306	4
364384	2
172000	7
524301	4
700746	1
811571	2
582641	4
2768487	1
550392	3
4370709	4
582645	4
692272	1
3528450	3
582646	4
4246047	4
813345	2
2768488	1
924919	2
787509	9
819760	3
618184	2
618182	1
909316	5
2748302	1
2748307	2
2748306	2
2761164	2
4448718	8
87318	1
1579625	2
780588	6
4448716	1
3972451	7
972067	2
450301	8
218364	6
450309	4
218366	1
218367	4
4389583	2
4389584	7
4389585	4
4389586	6
4389587	4
4389588	3
4389589	7
809465	3
809464	2
809463	3
518231	3
312409	1
517035	6
232494	3
626071	7
517031	2
4479241	3
1715972	1
3711749	4
168293	5
689357	9
834567	3
581877	6
312401	6
4420443	3
583118	3
583119	2
1122849	2
583117	5
4434657	4
583115	2
583112	3
583113	2
4473431	2
365161	4
365160	2
1132086	3
170335	4
4435524	3
2726915	3
2726912	3
4435521	3
4435522	2
2726911	3
1111115	5
159635	2
1111117	2
702073	2
1111111	1
1111110	3
833327	2
1111112	2
833328	5
159638	3
159639	1
5639	1
2147802	2
2147801	1
2147800	2
221776	2
667201	5
781232	3
2151471	3
2151470	2
319608	3
242883	2
319603	1
219092	4
219094	2
310766	5
782521	3
83112	8
310762	4
310760	1
782528	1
318553	3
318555	6
634796	5
353784	4
516341	3
178849	4
2072274	1
178842	3
178843	4
4326495	2
4326494	1
4326496	6
4361854	2
4361855	2
4361856	2
4361857	3
4361858	3
735010	3
4326499	2
4326498	3
14207	2
813848	3
813849	2
5492	2
3971194	5
207610	1
813841	2
813846	10
207615	1
813845	8
131845	4
131844	2
13829	5
522320	3
13821	5
13820	5
1122728	2
823636	3
4463783	1
823634	1
823633	2
823630	3
1050705	2
513831	3
830674	5
513834	2
830670	2
38344	4
838448	2
929099	5
4306825	3
398017	6
547441	3
681605	3
626632	2
4436240	3
684234	5
684238	5
4376890	3
988537	3
839794	1
4479943	2
286895	5
31738	2
256904	2
243523	2
286899	3
264692	2
155638	3
155639	4
4419594	7
1081054	5
718680	2
1081058	5
155633	3
103545	3
103544	3
155637	1
177794	3
304543	3
582563	3
819998	4
3157062	2
235383	3
235381	2
235380	4
235385	3
523055	5
83898	3
523051	3
173150	4
173153	5
1134664	1
4055078	2
4055079	1
4339386	1
4372191	6
353881	3
353886	5
322906	6
322904	1
322900	3
4388843	3
3239358	2
195512	1
4362775	2
195517	1
4379544	5
245827	6
