GenomeID	Salt_optimum
3958418	2.5
4108334	2.5
2116509	2.5
4463802	2.5
4467348	2.5
4432902	2.5
3893589	2.5
4362633	2.5
2639446	2.5
1708667	2.5
1612338	2.5
4445757	2.5
3881507	2.5
4346111	2.5
3506104	2.5
1918055	2.5
3975081	2.5
4369373	2.5
1674078	2.5
4333133	2.5
3259968	2.5
3252429	2.5
3569801	2.5
4388318	2.5
4372709	2.5
3487213	2.5
3613880	2.5
3198043	2.5
4361764	2.5
2356396	2.5
3587220	2.5
4388058	2.5
2818408	2.5
3072639	2.5
4399599	2.5
4449463	2.5
3253923	2.5
2478678	2.5
4307119	2.5
4369374	2.5
4325431	2.5
4401255	2.5
3876481	2.5
3124379	2.5
4403173	2.5
4395081	2.5
4297772	2.5
3008047	2.5
4350055	2.5
1980587	2.5
2746344	2.5
4387770	2.5
4380138	2.5
3285244	2.5
4355711	2.5
4418247	2.5
3240126	2.5
3334889	2.5
4357230	2.5
3164216	2.5
4324526	2.5
4473611	2.5
2113026	2.5
4449720	2.5
4361692	2.5
1896639	2.5
2332888	2.5
4375472	2.5
3082746	2.5
2493216	2.5
2350158	2.5
4340794	2.5
2275498	2.5
2507075	2.5
1556827	2.5
4032264	2.5
4029628	2.5
2935807	2.5
4443216	2.5
1774556	2.5
3426408	2.5
2167223	2.5
3539384	2.5
1907549	2.5
4397159	2.5
3074220	2.5
1879221	2.5
4432491	2.5
1722475	2.5
4366892	2.5
4372195	2.5
2619993	2.5
2772146	2.5
4347032	2.5
2620930	2.5
4336740	2.5
4414915	2.5
3974607	2.5
4412569	2.5
3808355	2.5
3841719	2.5
4348007	2.5
3934303	2.5
4454059	2.5
4328419	2.5
3222730	2.5
3683277	2.5
4342404	2.5
2541304	2.5
4387957	2.5
4407880	2.5
3374374	2.5
4435257	2.5
4420975	2.5
4410963	2.5
2899555	2.5
4367703	2.5
2814819	2.5
3030024	2.5
3334991	2.5
4334106	2.5
4416670	2.5
3177270	2.5
2799847	2.5
3808354	2.5
4337220	2.5
3758544	2.5
3676428	2.5
3832469	2.5
2288862	2.5
2445342	2.5
4459837	2.5
4349799	2.5
3366424	2.5
2572350	2.5
4452478	2.5
2341487	2.5
2820250	2.5
1618361	2.5
2580612	2.5
3799747	2.5
4325162	2.5
4371580	2.5
3071262	2.5
3411258	2.5
2252934	2.5
4341361	2.5
2239462	2.5
4329366	2.5
2712854	2.5
3342426	2.5
4207094	2.5
2668603	2.5
4458957	2.5
4045365	2.5
2965098	2.5
3994867	2.5
4392161	2.5
3589848	2.5
1918877	2.5
4405048	2.5
1705308	2.5
3362163	2.5
2113127	2.5
2825789	2.5
3139589	2.5
1503435	2.5
4434429	2.5
2463045	2.5
4336232	2.5
3303334	2.5
3347702	2.5
2112015	2.5
4433476	2.5
4394153	2.5
2558482	2.5
4344223	2.5
4438080	2.5
3051723	2.5
2465213	2.5
1661611	2.5
3059468	2.5
3880006	2.5
2493226	2.5
3240173	2.5
4440952	2.5
1661613	2.5
2598535	2.5
4191309	2.5
2315058	2.5
4108890	2.5
4317806	2.5
4415460	2.5
2598542	2.5
2805449	2.5
4232543	2.5
4401212	2.5
4433002	2.5
4453010	2.5
4337224	2.5
1768314	2.5
4403853	2.5
4310096	2.5
1934384	2.5
2747124	2.5
3876348	2.5
3666989	2.5
4323769	2.5
4158923	2.5
4133695	2.5
1652866	2.5
4420438	2.5
1543681	2.5
3189632	2.5
2374571	2.5
4457352	2.5
3224781	2.5
4207097	2.5
4383144	2.5
2186071	2.5
2617478	2.5
2439856	2.5
3163320	2.5
4398298	2.5
1817605	2.5
4339330	2.5
2751964	2.5
4434034	2.5
3953563	2.5
2639333	2.5
4436518	2.5
4339665	2.5
4472557	2.5
4202721	2.5
2235673	2.5
3634145	2.5
2890163	2.5
1838130	2.5
2829848	2.5
4433091	2.5
2402071	2.5
2240643	2.5
4450698	2.5
4454740	2.5
4369196	2.5
4468512	2.5
4410179	2.5
3599055	2.5
2829363	2.5
4419201	2.5
1714947	2.5
4413079	2.5
4340945	2.5
2156164	2.5
4141788	2.5
4306627	2.5
3915921	2.5
4398771	2.5
4454547	2.5
1549284	2.5
3804987	2.5
1774553	2.5
4368227	2.5
4414913	2.5
3915202	2.5
4380076	2.5
4392698	2.5
2707955	2.5
2289103	2.5
1522881	2.5
4329368	2.5
2535450	2.5
2393359	2.5
3942267	2.5
4207093	2.5
4436359	2.5
4333738	2.5
2941619	2.5
2800181	2.5
4031716	2.5
3881509	2.5
4337358	2.5
4395760	2.5
4326168	2.5
4401335	2.5
4479091	2.5
1603621	2.5
4352897	2.5
4439986	2.5
3486656	2.5
4243541	2.5
2678571	2.5
4484206	2.5
1641401	2.5
4443531	2.5
2416010	2.5
1761642	2.5
4383369	2.5
1618364	2.5
3900677	2.5
2807806	2.5
4350902	2.5
3925811	2.5
4042662	2.5
2086570	2.5
4431125	2.5
1769890	2.5
2277317	2.5
1682409	2.5
4332663	2.5
4404144	2.5
4362979	2.5
4423942	2.5
4362936	2.5
3369885	2.5
4479303	2.5
4404304	2.5
2467433	2.5
4484097	2.5
3549681	2.5
4244334	2.5
4401755	2.5
2553611	2.5
1950498	2.5
3333300	2.5
3605391	2.5
4141005	2.5
4159027	2.5
4461651	2.5
2235367	2.5
3100073	2.5
4405402	2.5
2944937	2.5
2155797	2.5
4402765	2.5
3237901	2.5
4416375	2.5
4481866	2.5
4462928	2.5
4366030	2.5
2124766	2.5
4343527	2.5
2268859	2.5
4397888	2.5
4445202	2.5
3124382	2.5
2664387	2.5
2861157	2.5
2792236	2.5
1572878	2.5
3200137	2.5
2226201	2.5
4427853	2.5
4384577	2.5
4334509	2.5
2362460	2.5
4438923	2.5
4311118	2.5
4416271	2.5
3548596	2.5
1769926	2.5
4402305	2.5
4385511	2.5
3344103	2.5
4403390	2.5
4434822	2.5
4128770	2.5
4372706	2.5
2746348	2.5
3096363	2.5
4482710	2.5
3026793	2.5
4397495	2.5
1764536	2.5
4325683	2.5
4340860	2.5
4416637	2.5
4407089	2.5
4380071	2.5
4357234	2.5
3041961	2.5
3662062	2.5
2301031	2.5
1755056	2.5
3813511	2.5
2506478	2.5
3457673	2.5
4250640	2.5
2837758	2.5
1856880	2.5
1868213	2.5
4166223	2.5
1995367	2.5
4337809	2.5
2588442	2.5
2468190	2.5
1915242	2.5
4226368	2.5
3620085	2.5
3253506	2.5
3264743	2.5
4358982	2.5
3881510	2.5
4465139	2.5
3874011	2.5
2484206	2.5
4244072	2.5
4468053	2.5
2751965	2.5
3060694	2.5
3964859	2.5
3815958	2.5
3101310	2.5
2341873	2.5
2401851	2.5
4355713	2.5
2589211	2.5
2301028	2.5
3879662	2.5
2233946	2.5
3229956	2.5
3415552	2.5
2865931	2.5
4443217	2.5
2367656	2.5
4401678	2.5
4330103	2.5
2180021	2.5
4337109	2.5
2407093	2.5
4337225	2.5
2772150	2.5
3799825	2.5
3096362	2.5
1827950	2.5
1803216	2.5
1674519	2.5
1868340	2.5
4466365	2.5
4370048	2.5
4391502	2.5
3129280	2.5
4329365	2.5
2195538	2.5
4409877	2.5
2353888	2.5
4351574	2.5
4429744	2.5
4366474	2.5
2507085	2.5
2051148	2.5
2825791	2.5
4368691	2.5
4414914	2.5
4393890	2.5
2484351	2.5
362557	2.5
2116314	2.5
4389371	2.5
2581982	2.5
3449650	2.5
4348008	2.5
4324612	2.5
4431126	2.5
4395398	2.5
2860837	2.5
1849766	2.5
4451612	2.5
4472595	2.5
3945301	2.5
4427899	2.5
4367556	2.5
4405556	2.5
2972104	2.5
4336641	2.5
2529466	2.5
4457423	2.5
3927853	2.5
3354850	2.5
1615894	2.5
3648982	2.5
3590967	2.5
4480826	2.5
4418450	2.5
4365540	2.5
2976965	2.5
3713537	2.5
4403062	2.5
3630757	2.5
1938799	2.5
4118555	2.5
2027810	2.5
3267501	2.5
3145402	2.5
3589309	2.5
2982161	2.5
1782700	2.5
4342667	2.5
4438291	2.5
4476034	2.5
3601607	2.5
4413777	2.5
2521403	2.5
2237546	2.5
3587851	2.5
1602311	2.5
4378336	2.5
2548001	2.5
4361229	2.5
4470534	2.5
976035	2.5
4187118	2.5
4474895	2.5
3164606	2.5
2120211	2.5
2120210	2.5
2022301	2.5
4418344	2.5
562704	2.5
85404	2.5
4161099	2.5
4305272	2.5
2955150	2.5
3874399	2.5
4331953	2.5
4323811	2.5
2195540	2.5
3275928	2.5
3658161	2.5
2049241	2.5
4368922	2.5
3555577	2.5
4387707	2.5
356715	2.5
223469	2.5
225416	2.5
223235	2.5
4394154	2.5
3825059	2.5
2491528	2.5
3426406	2.5
3017340	2.5
1980590	2.5
4342823	2.5
4219648	2.5
4469015	2.5
2402067	2.5
1939703	2.5
1515151	2.5
2678580	2.5
4322498	2.5
3521332	2.5
4454241	2.5
4446551	2.5
4392840	2.5
4461501	2.5
38956	2.5
4477469	2.5
299636	2.5
4467201	2.5
4347167	2.5
4438076	2.5
4380040	2.5
3362197	2.5
4403999	2.5
3812304	2.5
4392601	2.5
4430909	2.5
4329766	2.5
2650939	2.5
4382166	2.5
2573946	2.5
4345928	2.5
4375174	2.5
2406618	2.5
2111156	2.5
3594552	2.5
1591064	2.5
4429743	2.5
4352408	2.5
3113492	2.5
1881215	2.5
4331913	2.5
4444569	2.5
1689782	2.5
2671124	2.5
1503434	2.5
4381463	2.5
4345923	2.5
362427	2.5
3933490	2.5
644946	2.5
529278	2.5
518727	2.5
4383148	2.5
4451439	2.5
4437566	2.5
4108889	2.5
3658162	2.5
3449651	2.5
4413795	2.5
3718248	2.5
3489040	2.5
3716397	2.5
2442498	2.5
2808621	2.5
2457262	2.5
3587636	2.5
4367646	2.5
3342416	2.5
3006986	2.5
4332598	2.5
4368923	2.5
3224955	2.5
2881206	2.5
4384843	2.5
4357160	2.5
4428943	2.5
1525740	2.5
2678578	2.5
3234695	2.5
3677483	2.5
3672567	2.5
4029510	2.5
2260976	2.5
4453007	2.5
4376656	2.5
4198501	2.5
3658030	2.5
4410140	2.5
2195544	2.5
3249293	2.5
4061440	2.5
4369194	2.5
2016627	2.5
4353533	2.5
4433382	2.5
4433383	2.5
4280617	2.5
3983353	2.5
2204499	2.5
3936546	2.5
4422090	2.5
3214595	2.5
4415033	2.5
3054045	2.5
1130667	2.5
114369	2.5
615842	2.5
632270	2.5
840061	2.5
817547	2.5
4404210	2.5
4373007	2.5
4073307	2.5
2589204	2.5
4398299	2.5
4349602	2.5
2100833	2.5
151677	2.5
154371	2.5
4360781	2.5
14523	2.5
14522	2.5
538329	2.5
4365283	2.5
4328870	2.5
4378668	2.5
4474150	2.5
4470106	2.5
4359164	2.5
4418490	2.5
2244835	2.5
3333581	2.5
4336637	2.5
4403174	2.5
3583912	2.5
1604175	2.5
4424692	2.5
2548274	2.5
4190318	2.5
4458958	2.5
287481	2.5
1778886	2.5
3572069	2.5
2023151	2.5
2824151	2.5
1786756	2.5
322894	2.5
760565	2.5
4475677	2.5
4392603	2.5
4333325	2.5
2828383	2.5
4468830	2.5
1994710	2.5
4141752	2.5
4481688	2.5
3537164	2.5
2849728	2.5
4398303	2.5
4326284	2.5
4366990	2.5
3689519	2.5
4366473	2.5
4384324	2.5
4403386	2.5
2016632	2.5
4351818	2.5
3683284	2.5
4104724	2.5
2616542	2.5
3415543	2.5
4219644	2.5
4470369	2.5
3815253	2.5
3182740	2.5
4349624	2.5
4482606	2.5
3705207	2.5
4326348	2.5
3651898	2.5
4153279	2.5
2149950	2.5
4447302	2.5
4324609	2.5
4360234	2.5
3487211	2.5
2923494	2.5
4024321	2.5
3196869	2.5
4366983	2.5
4074380	2.5
3237903	2.5
3549317	2.5
4362931	2.5
4460822	2.5
3559543	2.5
1939701	2.5
1607370	2.5
4071927	2.5
2301853	2.5
2808140	2.5
1840965	2.5
2799028	2.5
2751963	2.5
4330096	2.5
3540369	2.5
3372727	2.5
4010423	2.5
2685610	2.5
4403785	2.5
3876957	2.5
4430422	2.5
1699867	2.5
2766322	2.5
3623114	2.5
4472018	2.5
4329364	2.5
4344695	2.5
4267341	2.5
2124767	2.5
4334802	2.5
2143897	2.5
2023599	2.5
1568436	2.5
4414323	2.5
4406079	2.5
2687754	2.5
1774551	2.5
4465927	2.5
2729344	2.5
4153280	2.5
4434037	2.5
4397328	2.5
3602271	2.5
1707686	2.5
4367631	2.5
4365443	2.5
3947179	2.5
4068752	2.5
3235846	2.5
2810006	2.5
3620803	2.5
3059211	2.5
4438311	2.5
2073635	2.5
4350478	2.5
1791900	2.5
2716972	2.5
4324430	2.5
4337814	2.5
2150539	2.5
2081234	2.5
4002203	2.5
2385095	2.5
1803624	2.5
2958975	2.5
4432494	2.5
4147639	2.5
2429257	2.5
2536780	2.5
4429712	2.5
4409738	2.5
2493620	2.5
4471644	2.5
4348004	2.5
4036998	2.5
3517725	2.5
4120224	2.5
4466366	2.5
3046517	2.5
4479004	2.5
2493827	2.5
3391218	2.5
2578091	2.5
2279895	2.5
4423616	2.5
1589497	2.5
3014532	2.5
4362637	2.5
2795131	2.5
2579423	2.5
4481883	2.5
4396074	2.5
4383336	2.5
4324431	2.5
2233992	2.5
1708663	2.5
2254629	2.5
2027145	2.5
2726973	2.5
4403387	2.5
2766326	2.5
4463803	2.5
1913149	2.5
3264736	2.5
4120225	2.5
3285238	2.5
3094190	2.5
661010	2.5
4456858	2.5
363226	2.5
4330738	2.5
3263850	2.5
4334506	2.5
358972	2.5
3185925	2.5
3185924	2.5
1808447	2.5
4484095	2.5
4462822	2.5
4448794	2.5
3152649	2.5
4468056	2.5
4438289	2.5
523983	2.5
4390420	2.5
4395496	2.5
4341921	2.5
359437	2.5
2131447	2.5
103943	2.5
4470368	2.5
3358204	2.5
2316721	2.5
4475659	2.5
1672756	2.5
3485761	2.5
3878229	2.5
4328869	2.5
1603162	2.5
4086185	2.5
4427011	2.5
4437751	2.5
4381349	2.5
2808135	2.5
1532366	2.5
4342268	2.5
4347033	2.5
3095306	2.5
3219943	2.5
3975982	2.5
4398301	2.5
4404887	2.5
4372415	2.5
4363739	2.5
4465454	2.5
3334892	2.5
3651127	2.5
3793179	2.5
4410982	2.5
4375172	2.5
2672116	2.5
4416276	2.5
4367249	2.5
2471868	2.5
3448433	2.5
2604719	2.5
3677251	2.5
4207096	2.5
4343152	2.5
2881209	2.5
4289647	2.5
4435117	2.5
1832951	2.5
4383326	2.5
4297142	2.5
2072539	2.5
3238072	2.5
1728560	2.5
4361117	2.5
3808864	2.5
2910616	2.5
3924671	2.5
4330061	2.5
4470700	2.5
2280813	2.5
4422094	2.5
2820245	2.5
4421198	2.5
4021670	2.5
4422588	2.5
4445611	2.5
3233081	2.5
1821786	2.5
3701505	2.5
4332799	2.5
1670647	2.5
4481867	2.5
3808356	2.5
4379734	2.5
4379736	2.5
4342408	2.5
4370305	2.5
2337138	2.5
1661620	2.5
2658410	2.5
2568821	2.5
3365035	2.5
3685716	2.5
4419602	2.5
3999183	2.5
4459877	2.5
4226749	2.5
4382473	2.5
3659548	2.5
4389335	2.5
2681933	2.5
4454407	2.5
3938627	2.5
4452999	2.5
3261681	2.5
4431131	2.5
4464316	2.5
2566638	2.5
4391707	2.5
4352278	2.5
4367247	2.5
4390927	2.5
1853355	2.5
3886863	2.5
4366803	2.5
3372585	2.5
2612555	2.5
1640459	2.5
2337264	2.5
2795947	2.5
4452875	2.5
4452872	2.5
4454376	2.5
2339690	2.5
2817249	2.5
4279723	2.5
4353609	2.5
3672243	2.5
4335429	2.5
4420376	2.5
4362977	2.5
4456229	2.5
4411619	2.5
3353116	2.5
1830729	2.5
1743514	2.5
2971585	2.5
2580668	2.5
4367706	2.5
2868077	2.5
4416028	2.5
3213715	2.5
3718256	2.5
3241844	2.5
2253804	2.5
2326261	2.5
4335707	2.5
3151721	2.5
2890158	2.5
4326279	2.5
2869262	2.5
4243543	2.5
4469920	2.5
2991807	2.5
1596141	2.5
4424308	2.5
4463519	2.5
4336644	2.5
4484246	2.5
4484294	2.5
4157083	2.5
4347783	2.5
1994709	2.5
3696413	2.5
3876794	2.5
4383368	2.5
2093724	2.5
4333822	2.5
4434431	2.5
1834640	2.5
4351224	2.5
2171459	2.5
2573381	2.5
2163949	2.5
3882487	2.5
2890160	2.5
3078865	2.5
3668433	2.5
4036227	2.5
4375178	2.5
3354553	2.5
4331598	2.5
2120205	2.5
2678573	2.5
4095691	2.5
3926228	2.5
2567750	2.5
4368148	2.5
2109248	2.5
3353114	2.5
3449649	2.5
4347527	2.5
4394598	2.5
3030296	2.5
2446082	2.5
4219224	2.5
3948822	2.5
4440007	2.5
3995355	2.5
4416378	2.5
3938634	2.5
3005034	2.5
3335699	2.5
1503436	2.5
3799746	2.5
4436416	2.5
1635176	2.5
4447880	2.5
4297685	2.5
4126946	2.5
4407404	2.5
1779447	2.5
4233931	2.5
4468054	2.5
3540329	2.5
2589855	2.5
4416837	2.5
2634636	2.5
2549463	2.5
2370099	2.5
1821785	2.5
4416673	2.5
4350373	2.5
4184566	2.5
2560611	2.5
4209170	2.5
4389716	2.5
4480865	2.5
3696405	2.5
2491026	2.5
2799855	2.5
2156166	2.5
2310000	2.5
4367564	2.5
4437774	2.5
1995594	2.5
1618358	2.5
4404308	2.5
4422503	2.5
1826279	2.5
4418491	2.5
3506771	2.5
4378205	2.5
4200920	2.5
3808140	2.5
3156943	2.5
3823345	2.5
4475656	2.5
4454349	2.5
4390516	2.5
1946422	2.5
4392160	2.5
1812476	2.5
4467350	2.5
4370472	2.5
4413251	2.5
3314176	2.5
4326350	2.5
4438290	2.5
4092850	2.5
2521901	2.5
4191308	2.5
4457921	2.5
4479150	2.5
2901643	2.5
3459845	2.5
4464152	2.5
4334762	2.5
2842310	2.5
4161098	2.5
4404305	2.5
2282640	2.5
2955147	2.5
4336501	2.5
4351656	2.5
4379735	2.5
4367641	2.5
4459915	2.5
4456593	2.5
4461504	2.5
2315857	2.5
4332537	2.5
4450803	2.5
4438249	2.5
2961343	2.5
3154039	2.5
4365108	2.5
4365906	2.5
4392163	2.5
2426332	2.5
3918306	2.5
4251312	2.5
4158924	2.5
4349795	2.5
3209982	2.5
3008037	2.5
4161100	2.5
4328868	2.5
4413794	2.5
4349770	2.5
4325160	2.5
4480167	2.5
2128050	2.5
4343994	2.5
3350672	2.5
2451732	2.5
2584896	2.5
4478088	2.5
3582139	2.5
3229962	2.5
4324664	2.5
4390364	2.5
4071928	2.5
3643254	2.5
3450070	2.5
4011868	2.5
3788236	2.5
3275231	2.5
2983929	2.5
1663905	2.5
2600157	2.5
4336128	2.5
4338218	2.5
4469051	2.5
4465011	2.5
4334318	2.5
4392700	2.5
2598544	2.5
4465611	2.5
3885129	2.5
2124768	2.5
4447786	2.5
2008077	2.5
4456285	2.5
3707255	2.5
4381024	2.5
3311840	2.5
4447886	2.5
4450715	2.5
4453129	2.5
2339067	2.5
4383630	2.5
2808136	2.5
4327265	2.5
4445610	2.5
3623082	2.5
4479152	2.5
4393895	2.5
1631748	2.5
4368660	2.5
3971970	2.5
3900679	2.5
4244068	2.5
3572700	2.5
3572701	2.5
2493222	2.5
3662077	2.5
3662061	2.5
2239459	2.5
2195546	2.5
1654751	2.5
1589493	2.5
4291461	2.5
3411247	2.5
4436903	2.5
2077964	2.5
4359672	2.5
3841716	2.5
4011863	2.5
3865498	2.5
4002205	2.5
3776933	2.5
4392155	2.5
3209339	2.5
3464692	2.5
4391007	2.5
4479738	2.5
4380885	2.5
4368919	2.5
3449647	2.5
4347530	2.5
4424566	2.5
3716709	2.5
3374367	2.5
1833926	2.5
4434428	2.5
4444561	2.5
2858779	2.5
3259159	2.5
4360010	2.5
2698034	2.5
4345326	2.5
2394626	2.5
1918880	2.5
4464318	2.5
4425183	2.5
4355596	2.5
4215631	2.5
3163151	2.5
4403783	2.5
4412247	2.5
4409802	2.5
4406081	2.5
4328682	2.5
3823342	2.5
4360235	2.5
2972294	2.5
2773056	2.5
3403073	2.5
4416330	2.5
3883777	2.5
4343278	2.5
4368920	2.5
2523696	2.5
1939700	2.5
3977768	2.5
4411760	2.5
3697130	2.5
4190323	2.5
3902721	2.5
4415073	2.5
4313320	2.5
4355597	2.5
4234371	2.5
4353876	2.5
3347619	2.5
1948010	2.5
2532713	2.5
4394788	2.5
3707042	2.5
4383759	2.5
4327357	2.5
4435118	2.5
3938338	2.5
4453011	2.5
1937039	2.5
4330731	2.5
2939961	2.5
4350906	2.5
4338280	2.5
3700044	2.5
3065114	2.5
2849878	2.5
4476037	2.5
4324608	2.5
4353529	2.5
3496971	2.5
2471670	2.5
4366510	2.5
2403280	2.5
4374584	2.5
4382508	2.5
1672711	2.5
3362164	2.5
2669043	2.5
2792235	2.5
2315226	2.5
3925817	2.5
4471867	2.5
4471870	2.5
1779033	2.5
2273612	2.5
2747122	2.5
1580030	2.5
2393666	2.5
3668035	2.5
1838117	2.5
1670670	2.5
4359845	2.5
3740043	2.5
3740048	2.5
4467346	2.5
3358205	2.5
4377653	2.5
4478321	2.5
1654748	2.5
4390067	2.5
3111186	2.5
2470063	2.5
4402061	2.5
4324614	2.5
2101389	2.5
4331818	2.5
1918874	2.5
2073196	2.5
4403142	2.5
4404425	2.5
4442973	2.5
4385751	2.5
4370518	2.5
4339535	2.5
3105772	2.5
2315057	2.5
4454353	2.5
2800177	2.5
4483472	2.5
4361818	2.5
4095699	2.5
4380881	2.5
4207098	2.5
4326352	2.5
3333580	2.5
3530911	2.5
4328568	2.5
2173394	2.5
4330233	2.5
4390645	2.5
3153478	2.5
2293277	2.5
1777342	2.5
2091935	2.5
4376603	2.5
4401266	2.5
4403428	2.5
4391584	2.5
4470371	2.5
3658389	2.5
4324685	2.5
3537231	2.5
2457865	2.5
4383627	2.5
4398601	2.5
3319965	2.5
3182462	2.5
3008044	2.5
2639326	2.5
2305983	2.5
2469939	2.5
4052616	2.5
4399319	2.5
2301035	2.5
3517724	2.5
3085647	2.5
3453403	2.5
4392607	2.5
4345215	2.5
3598945	2.5
3024046	2.5
2592162	2.5
4414322	2.5
3933489	2.5
4365438	2.5
4455393	2.5
4401681	2.5
4217466	2.5
2064579	2.5
4444411	2.5
4450634	2.5
4337360	2.5
1545877	2.5
4370897	2.5
3060697	2.5
4450636	2.5
2527529	2.5
3453408	2.5
4354004	2.5
2014340	2.5
146157	2.5
306447	2.5
4451029	2.5
531354	2.5
796495	2.5
329591	2.5
235462	2.5
569891	2.5
296530	2.5
297395	2.5
300968	2.5
586894	2.5
2048878	2.5
2303926	2.5
4463520	2.5
366859	2.5
370320	2.5
535231	2.5
4411621	2.5
3978731	2.5
2268857	2.5
284709	0.75
282842	0.75
554457	0.75
276722	0.75
195318	0.75
188972	0.75
181735	0.75
740979	0.75
3314391	0.75
3040271	0.75
3314393	0.75
3314394	0.75
4345138	0.75
129615	0.75
22255	0.75
207669	0.75
4451464	0.75
285068	0.75
4469673	0.75
3314396	0.75
253436	0.75
332151	0.75
3314392	0.75
3314395	0.75
2558692	0.75
3314400	0.75
3032326	0.75
549331	2
567725	2
16783	2
536739	0.5
102088	0.5
4352473	0.5
412223	0.5
577641	0.5
698563	0.5
265638	0.5
834529	0.5
235431	0.5
507004	0.5
1105942	0.5
2908902	0.5
4413180	0.5
1111348	0.5
235396	0.5
540677	0.5
932612	0.5
926228	0.5
1026503	0.5
882243	0.5
1038937	0.5
419765	0.5
584544	7
154138	7
152742	7
152140	7
150800	7
154941	7
154666	7
1112486	7
375527	7
4340500	7
74252	7
100100	7
242664	7
4336822	7
154507	7
155969	7
150709	7
152328	7
156105	7
156158	7
151605	7
155285	7
154634	7
152080	7
151631	7
156108	7
152139	7
156115	7
151924	7
154244	7
156329	7
153179	7
150740	7
150998	7
152585	7
151192	7
154046	7
155788	7
155376	7
150929	7
152975	7
152888	7
151028	7
152256	7
150806	7
152032	7
155347	7
150895	7
151407	7
154713	7
153400	7
152161	7
152372	7
155231	7
154349	7
153663	7
155125	7
154346	7
151530	7
150974	7
151431	7
150938	7
155990	7
154862	7
154450	7
154455	7
153658	7
155747	7
152596	7
151659	7
153771	7
153063	7
151624	7
153358	7
155907	7
153865	7
153685	7
156355	7
155328	7
152461	7
153423	7
156260	7
150964	7
154660	7
151465	7
155664	7
151405	7
154749	7
155662	7
156059	7
155610	7
155930	7
155821	7
155198	7
151802	7
155388	7
153755	7
151516	7
155238	7
155797	7
152634	7
151361	7
152445	7
153884	7
152254	7
152472	7
155903	7
152172	7
152389	7
4391672	7
155997	7
4468023	7
1007898	7
1106944	7
4468020	7
4468022	7
4430858	7
1106483	7
4430859	7
1110852	7
250848	7
765220	7
533416	7
218489	7
537054	7
217414	7
606339	7
3367055	7
4468654	7
151023	7
3405914	7
1130337	7
1106978	7
310656	7
1146961	7
154554	7
154319	7
153643	7
156067	7
574496	7
101827	7
107041	7
73951	7
2311731	7
569532	7
91686	7
199292	7
101679	7
4308839	7
4397099	7
251285	5
142908	5
818254	5
455130	5
585863	5
4322704	3.5
14658	3.5
14655	3.5
4380829	3.5
4311651	3.5
333666	3.5
553653	3.5
1121785	3.5
101466	3.5
149941	3.5
14654	3.5
652802	3.5
611896	3.5
4319638	3.5
4462972	3.5
3997536	3.5
539471	3.5
2444840	3.5
832146	3.5
4323861	3.5
277655	3.5
726500	3.5
28181	3.5
51532	3.5
130020	3.5
131715	3.5
913598	3.5
27557	3.5
28047	3.5
21215	3.5
74232	3.5
158802	3.5
157290	3.5
568517	3.5
235358	3.5
2194134	3.5
512276	3.5
346178	3.5
772116	3.5
332522	3.5
4413303	3.5
295408	3.5
1121802	3.5
130627	3.5
3111381	3.5
821501	3.5
1125043	3.5
151521	3.5
528465	3.5
3111384	3.5
723164	3.5
4462719	3.5
572654	3.5
457472	3.5
944344	3.5
1117257	3.5
1662937	3.5
2616328	3.5
236140	3.5
149567	3.5
149172	3.5
99880	3.5
588870	3.5
157117	3.5
583956	3.5
577304	3.5
548777	3.5
584264	3.5
588475	3.5
773337	3.5
261000	3.5
568780	3.5
631055	3.5
580476	3.5
532660	3.5
3416539	3.5
1118027	3.5
157861	3.5
556885	3.5
805700	3.5
536294	3.5
157632	3.5
157539	3.5
128202	3.5
157486	3.5
158406	3.5
1626620	3.5
561704	3.5
770242	3.5
813771	3.5
67863	3.5
918536	3.5
575302	3.5
2525744	3.5
4311385	3.5
4368163	3.5
144482	3.5
104917	3.5
573801	3.5
4311650	3.5
784201	3.5
799365	3.5
102097	3.5
329350	3.5
820352	3.5
556345	3.5
1038190	3.5
645308	3.5
101612	3.5
101447	3.5
4305137	3.5
4459549	3.5
4395458	3.5
1110217	3.5
510930	3.5
540478	3.5
2239196	3.5
541893	3.5
4452608	3.5
556388	3.5
337846	3.5
4430011	3.5
4430012	3.5
670174	3.5
350988	3.5
812361	3.5
249934	3.5
4390480	3.5
4377221	3.5
161465	3.5
1140360	3.5
820567	3.5
4452551	3.5
245953	3.5
739177	3.5
1105962	3.5
172567	3.5
158213	3.5
172537	3.5
266700	3.5
257200	3.5
46433	3.5
4301491	3.5
4409002	3.5
364872	3.5
173627	3.5
325272	3.5
268728	3.5
225115	3.5
133426	3.5
136220	3.5
224456	3.5
129585	3.5
130391	3.5
719941	3.5
134136	3.5
136086	3.5
2372771	3.5
878493	3.5
1113023	0
1110229	0
1106398	0
570466	0
42224	0
573927	0
4028232	0
4434942	0
4421232	0
630402	0
680756	0
169778	0
74759	0
740992	0
313371	0
349799	0
310246	0
344384	0
330321	0
336242	0
308845	0
332812	0
328629	0
344476	0
317428	0
796964	0
1582787	0
509576	0
93514	0
1107017	0
691681	0
535695	0
7193	0
7195	0
7196	0
553201	0
139087	0
103911	0
4404407	0
138881	0
195697	0
139364	0
139161	0
126856	0
929178	0
978879	0
1097481	0
4485847	0
649811	0
246242	0
369221	0
510352	0
2467298	0
586087	0
125947	0
673761	0
