GenomeID	Oxygen_tolerance
725557	2.99221789883268
629614	2.99221789883268
651241	2.99221789883268
746158	2.99221789883268
786615	2.99221789883268
630447	2.99221789883268
700865	2.99221789883268
655164	2.99221789883268
640222	2.99221789883268
786142	2.99221789883268
687403	2.99221789883268
763355	2.99221789883268
710053	2.99221789883268
802531	2.99221789883268
775870	2.99221789883268
778272	2.99221789883268
637283	2.99221789883268
743720	2.99221789883268
672483	2.99221789883268
646317	2.99221789883268
706476	2.99221789883268
635378	2.99221789883268
796297	2.99221789883268
632840	2.99221789883268
761748	2.99221789883268
770403	2.99221789883268
762077	2.99221789883268
786430	2.99221789883268
785273	2.99221789883268
801247	2.99221789883268
764254	2.99221789883268
788533	2.99221789883268
732218	2.99221789883268
692211	2.99221789883268
704975	2.99221789883268
697061	2.99221789883268
692875	2.99221789883268
622302	2.99221789883268
684503	2.99221789883268
743146	2.99221789883268
662535	2.99221789883268
767471	2.99221789883268
705531	2.99221789883268
756462	2.99221789883268
749923	2.99221789883268
733231	2.99221789883268
782328	2.99221789883268
679733	2.99221789883268
706434	2.99221789883268
687196	2.99221789883268
659837	2.99221789883268
786761	2.99221789883268
642586	2.99221789883268
699724	2.99221789883268
775442	2.99221789883268
777429	2.99221789883268
725794	2.99221789883268
696421	2.99221789883268
614499	2.99221789883268
687224	2.99221789883268
622425	2.99221789883268
611916	2.99221789883268
709166	2.99221789883268
712739	2.99221789883268
740002	2.99221789883268
732885	2.99221789883268
669427	2.99221789883268
777943	2.99221789883268
738402	2.99221789883268
625680	2.99221789883268
761218	2.99221789883268
624847	2.99221789883268
740201	2.99221789883268
714493	2.99221789883268
699387	2.99221789883268
689890	2.99221789883268
788307	2.99221789883268
751248	2.99221789883268
748637	2.99221789883268
668076	2.99221789883268
766445	2.99221789883268
791354	2.99221789883268
675099	2.99221789883268
739425	2.99221789883268
764150	2.99221789883268
636854	2.99221789883268
717900	2.99221789883268
708991	2.99221789883268
696048	2.99221789883268
710561	2.99221789883268
788953	2.99221789883268
661766	2.99221789883268
624151	2.99221789883268
732310	2.99221789883268
798441	2.99221789883268
660646	2.99221789883268
705620	2.99221789883268
717291	2.99221789883268
704744	2.99221789883268
777488	2.99221789883268
688521	2.99221789883268
685665	2.99221789883268
648327	2.99221789883268
736799	2.99221789883268
715595	2.99221789883268
718394	2.99221789883268
705721	2.99221789883268
612558	2.99221789883268
717255	2.99221789883268
606318	2.99221789883268
716812	2.99221789883268
630655	2.99221789883268
781898	2.99221789883268
643854	2.99221789883268
738015	2.99221789883268
664992	2.99221789883268
688235	2.99221789883268
728278	2.99221789883268
683687	2.99221789883268
624694	2.99221789883268
610525	2.99221789883268
787833	2.99221789883268
774253	2.99221789883268
797717	2.99221789883268
700115	2.99221789883268
616985	2.99221789883268
733296	2.99221789883268
629674	2.99221789883268
640478	2.99221789883268
768349	2.99221789883268
718213	2.99221789883268
650943	2.99221789883268
800766	2.99221789883268
732724	2.99221789883268
667956	2.99221789883268
614344	2.99221789883268
731908	2.99221789883268
743333	2.99221789883268
669339	2.99221789883268
655447	2.99221789883268
780484	2.99221789883268
699064	2.99221789883268
640847	2.99221789883268
693391	2.99221789883268
797420	2.99221789883268
776108	2.99221789883268
665620	2.99221789883268
629883	2.99221789883268
705356	2.99221789883268
610853	2.99221789883268
655768	2.99221789883268
765903	2.99221789883268
724403	2.99221789883268
656010	2.99221789883268
761619	2.99221789883268
764137	2.99221789883268
753151	2.99221789883268
776319	2.99221789883268
619048	2.99221789883268
614224	2.99221789883268
764065	2.99221789883268
733339	2.99221789883268
791145	2.99221789883268
692346	2.99221789883268
714807	2.99221789883268
772455	2.99221789883268
665548	2.99221789883268
802041	2.99221789883268
732523	2.99221789883268
690644	2.99221789883268
638785	2.99221789883268
641679	2.99221789883268
732356	2.99221789883268
721254	2.99221789883268
773316	2.99221789883268
661389	2.99221789883268
626737	2.99221789883268
704321	2.99221789883268
669903	2.99221789883268
667509	2.99221789883268
765213	2.99221789883268
802109	2.99221789883268
639961	2.99221789883268
634731	2.99221789883268
737180	2.99221789883268
606014	2.99221789883268
612385	2.99221789883268
685975	2.99221789883268
750690	2.99221789883268
622443	2.99221789883268
729433	2.99221789883268
609885	2.99221789883268
746668	2.99221789883268
732763	2.99221789883268
703041	2.99221789883268
647891	2.99221789883268
785965	2.99221789883268
659802	2.99221789883268
617029	2.99221789883268
638877	2.99221789883268
685463	2.99221789883268
710231	2.99221789883268
664387	2.99221789883268
681641	2.99221789883268
683405	2.99221789883268
634229	2.99221789883268
794048	2.99221789883268
678494	2.99221789883268
660226	2.99221789883268
800883	2.99221789883268
751871	2.99221789883268
799155	2.99221789883268
611488	2.99221789883268
790626	2.99221789883268
664829	2.99221789883268
775337	2.99221789883268
746147	2.99221789883268
623586	2.99221789883268
724124	2.99221789883268
743869	2.99221789883268
726216	2.99221789883268
633656	2.99221789883268
796984	2.99221789883268
721054	2.99221789883268
711284	2.99221789883268
675238	2.99221789883268
697542	2.99221789883268
802701	2.99221789883268
620069	2.99221789883268
788505	2.99221789883268
682476	2.99221789883268
685692	2.99221789883268
639571	2.99221789883268
719189	2.99221789883268
748388	2.99221789883268
708164	2.99221789883268
661149	2.99221789883268
675941	2.99221789883268
675176	2.99221789883268
628567	2.99221789883268
706339	2.99221789883268
715237	2.99221789883268
619537	2.99221789883268
726951	2.99221789883268
792972	2.99221789883268
662183	2.99221789883268
797545	2.99221789883268
722956	2.99221789883268
745333	2.99221789883268
795369	2.99221789883268
620075	2.99221789883268
647616	2.99221789883268
670553	2.99221789883268
625142	2.99221789883268
727816	2.99221789883268
758486	2.99221789883268
631020	2.99221789883268
638959	2.99221789883268
742700	2.99221789883268
752502	2.99221789883268
647213	2.99221789883268
743837	2.99221789883268
801133	2.99221789883268
637330	2.99221789883268
629978	2.99221789883268
803086	2.99221789883268
671789	2.99221789883268
782313	2.99221789883268
802296	2.99221789883268
797181	2.99221789883268
797955	2.99221789883268
619828	2.99221789883268
688390	2.99221789883268
650377	2.99221789883268
687977	2.99221789883268
786139	2.99221789883268
749815	2.99221789883268
757220	2.99221789883268
675731	2.99221789883268
697679	2.99221789883268
693962	2.99221789883268
694757	2.99221789883268
715726	2.99221789883268
782250	2.99221789883268
618908	2.99221789883268
626591	2.99221789883268
648268	2.99221789883268
731223	2.99221789883268
785230	2.99221789883268
736839	2.99221789883268
650227	2.99221789883268
788281	2.99221789883268
722020	2.99221789883268
769165	2.99221789883268
615905	2.99221789883268
652534	2.99221789883268
652328	2.99221789883268
707298	2.99221789883268
718243	2.99221789883268
743202	2.99221789883268
660526	2.99221789883268
725131	2.99221789883268
631002	2.99221789883268
744298	2.99221789883268
638850	2.99221789883268
648715	2.99221789883268
773516	2.99221789883268
660313	2.99221789883268
783476	2.99221789883268
630542	2.99221789883268
766228	2.99221789883268
722066	2.99221789883268
709951	2.99221789883268
672474	2.99221789883268
759219	2.99221789883268
633713	2.99221789883268
774077	2.99221789883268
691498	2.99221789883268
651824	2.99221789883268
787892	2.99221789883268
760854	2.99221789883268
639734	2.99221789883268
678349	2.99221789883268
673785	2.99221789883268
684130	2.99221789883268
622296	2.99221789883268
644151	2.99221789883268
668849	2.99221789883268
725702	2.99221789883268
776858	2.99221789883268
699640	2.99221789883268
677096	2.99221789883268
689368	2.99221789883268
677263	2.99221789883268
773775	2.99221789883268
704192	2.99221789883268
703782	2.99221789883268
777361	2.99221789883268
794813	2.99221789883268
776709	2.99221789883268
794678	2.99221789883268
617496	2.99221789883268
757709	2.99221789883268
623954	2.99221789883268
681010	2.99221789883268
745984	2.99221789883268
636193	2.99221789883268
694413	2.99221789883268
745665	2.99221789883268
636706	2.99221789883268
645626	2.99221789883268
614472	2.99221789883268
607817	2.99221789883268
801687	2.99221789883268
671929	2.99221789883268
708797	2.99221789883268
634338	2.99221789883268
642733	2.99221789883268
617519	2.99221789883268
711490	2.99221789883268
611752	2.99221789883268
674693	2.99221789883268
655178	2.99221789883268
708639	2.99221789883268
639266	2.99221789883268
640175	2.99221789883268
790856	2.99221789883268
735432	2.99221789883268
755339	2.99221789883268
746444	2.99221789883268
760255	2.99221789883268
650102	2.99221789883268
795024	2.99221789883268
661323	2.99221789883268
761912	2.99221789883268
683082	2.99221789883268
704789	2.99221789883268
745223	2.99221789883268
774856	2.99221789883268
783688	2.99221789883268
636504	2.99221789883268
660725	2.99221789883268
709357	2.99221789883268
671639	2.99221789883268
644567	2.99221789883268
694165	2.99221789883268
671544	2.99221789883268
744275	2.99221789883268
682937	2.99221789883268
774178	2.99221789883268
648833	2.99221789883268
755180	2.99221789883268
605860	2.99221789883268
657875	2.99221789883268
653001	2.99221789883268
662176	2.99221789883268
733169	2.99221789883268
688921	2.99221789883268
666786	2.99221789883268
781390	2.99221789883268
749558	2.99221789883268
656884	2.99221789883268
745041	2.99221789883268
696542	2.99221789883268
734358	2.99221789883268
780419	2.99221789883268
773743	2.99221789883268
758084	2.99221789883268
777400	2.99221789883268
757264	2.99221789883268
763108	2.99221789883268
809148	2.99221789883268
819822	2.99221789883268
818569	2.99221789883268
807062	2.99221789883268
817279	2.99221789883268
816183	2.99221789883268
822981	2.99221789883268
818675	2.99221789883268
819587	2.99221789883268
806002	2.99221789883268
808508	2.99221789883268
819398	2.99221789883268
821234	2.99221789883268
807423	2.99221789883268
822105	2.99221789883268
817805	2.99221789883268
818058	2.99221789883268
818677	2.99221789883268
820934	2.99221789883268
821289	2.99221789883268
810330	2.99221789883268
820149	2.99221789883268
810908	2.99221789883268
805967	2.99221789883268
818634	2.99221789883268
806260	2.99221789883268
806150	2.99221789883268
818787	2.99221789883268
807631	2.99221789883268
808986	2.99221789883268
809582	2.99221789883268
818440	2.99221789883268
809460	2.99221789883268
805251	2.99221789883268
807102	2.99221789883268
804992	2.99221789883268
811896	2.99221789883268
812676	2.99221789883268
812065	2.99221789883268
811448	2.99221789883268
819644	2.99221789883268
811294	2.99221789883268
816461	2.99221789883268
822568	2.99221789883268
821739	2.99221789883268
815419	2.99221789883268
817190	2.99221789883268
817116	2.99221789883268
808632	2.99221789883268
805350	2.99221789883268
816974	2.99221789883268
816324	2.99221789883268
806699	2.99221789883268
805687	2.99221789883268
817261	2.99221789883268
805598	2.99221789883268
812414	2.99221789883268
808475	2.99221789883268
806018	2.99221789883268
823763	2.99221789883268
814380	2.99221789883268
820248	2.99221789883268
810747	2.99221789883268
820999	2.99221789883268
809724	2.99221789883268
813546	2.99221789883268
807563	2.99221789883268
688694	2.99221789883268
778184	2.99221789883268
762246	2.99221789883268
720780	2.99221789883268
661338	2.99221789883268
686624	2.99221789883268
620812	2.99221789883268
694234	2.99221789883268
618041	2.99221789883268
670314	2.99221789883268
696115	2.99221789883268
617386	2.99221789883268
801879	2.99221789883268
763908	2.99221789883268
728908	2.99221789883268
632298	2.99221789883268
729956	2.99221789883268
727961	2.99221789883268
696102	2.99221789883268
726107	2.99221789883268
637823	2.99221789883268
654274	2.99221789883268
650298	2.99221789883268
652302	2.99221789883268
762742	2.99221789883268
776680	2.99221789883268
719820	2.99221789883268
619751	2.99221789883268
730026	2.99221789883268
650858	2.99221789883268
673024	2.99221789883268
720398	2.99221789883268
722001	2.99221789883268
685410	2.99221789883268
762040	2.99221789883268
726668	2.99221789883268
735938	2.99221789883268
687480	2.99221789883268
758780	2.99221789883268
678264	2.99221789883268
648797	2.99221789883268
736773	2.99221789883268
771145	2.99221789883268
738187	2.99221789883268
669230	2.99221789883268
684955	2.99221789883268
792452	2.99221789883268
703915	2.99221789883268
761413	2.99221789883268
709591	2.99221789883268
620340	2.99221789883268
785971	2.99221789883268
799272	2.99221789883268
739606	2.99221789883268
784818	2.99221789883268
638491	2.99221789883268
756220	2.99221789883268
700632	2.99221789883268
778597	2.99221789883268
635954	2.99221789883268
628600	2.99221789883268
795771	2.99221789883268
740450	2.99221789883268
697952	2.99221789883268
624646	2.99221789883268
639086	2.99221789883268
620748	2.99221789883268
778986	2.99221789883268
738147	2.99221789883268
613124	2.99221789883268
605111	2.99221789883268
691437	2.99221789883268
774502	2.99221789883268
787790	2.99221789883268
756443	2.99221789883268
721407	2.99221789883268
657451	2.99221789883268
716173	2.99221789883268
791667	2.99221789883268
765051	2.99221789883268
613373	2.99221789883268
704307	2.99221789883268
724618	2.99221789883268
700692	2.99221789883268
790984	2.99221789883268
624161	2.99221789883268
605594	2.99221789883268
760526	2.99221789883268
665133	2.99221789883268
778940	2.99221789883268
649264	2.99221789883268
704636	2.99221789883268
798839	2.99221789883268
793122	2.99221789883268
649771	2.99221789883268
779365	2.99221789883268
642440	2.99221789883268
729914	2.99221789883268
771373	2.99221789883268
732188	2.99221789883268
618325	2.99221789883268
688581	2.99221789883268
695725	2.99221789883268
686605	2.99221789883268
662049	2.99221789883268
757817	2.99221789883268
797271	2.99221789883268
678686	2.99221789883268
798964	2.99221789883268
714523	2.99221789883268
797938	2.99221789883268
610450	2.99221789883268
692416	2.99221789883268
657864	2.99221789883268
797857	2.99221789883268
631232	2.99221789883268
791427	2.99221789883268
723964	2.99221789883268
611504	2.99221789883268
785649	2.99221789883268
753060	2.99221789883268
673420	2.99221789883268
666803	2.99221789883268
648616	2.99221789883268
687855	2.99221789883268
758615	2.99221789883268
704186	2.99221789883268
615054	2.99221789883268
693763	2.99221789883268
639508	2.99221789883268
700785	2.99221789883268
649869	2.99221789883268
703804	2.99221789883268
710494	2.99221789883268
605673	2.99221789883268
675980	2.99221789883268
725023	2.99221789883268
791389	2.99221789883268
689860	2.99221789883268
740265	2.99221789883268
709953	2.99221789883268
789564	2.99221789883268
643729	2.99221789883268
646972	2.99221789883268
697552	2.99221789883268
803239	2.99221789883268
694121	2.99221789883268
615948	2.99221789883268
769903	2.99221789883268
677053	2.99221789883268
626940	2.99221789883268
740232	2.99221789883268
695708	2.99221789883268
629874	2.99221789883268
683738	2.99221789883268
646872	2.99221789883268
660191	2.99221789883268
684342	2.99221789883268
672777	2.99221789883268
765842	2.99221789883268
664913	2.99221789883268
647925	2.99221789883268
621644	2.99221789883268
756658	2.99221789883268
684856	2.99221789883268
789578	2.99221789883268
607778	2.99221789883268
684413	2.99221789883268
660741	2.99221789883268
629871	2.99221789883268
698411	2.99221789883268
608504	2.99221789883268
670719	2.99221789883268
750817	2.99221789883268
764221	2.99221789883268
705962	2.99221789883268
759274	2.99221789883268
752388	2.99221789883268
791490	2.99221789883268
678311	2.99221789883268
674855	2.99221789883268
763011	2.99221789883268
744573	2.99221789883268
682580	2.99221789883268
776966	2.99221789883268
803397	2.99221789883268
762149	2.99221789883268
762910	2.99221789883268
657347	2.99221789883268
675907	2.99221789883268
679625	2.99221789883268
705953	2.99221789883268
716257	2.99221789883268
695296	2.99221789883268
766656	2.99221789883268
627955	2.99221789883268
757132	2.99221789883268
611899	2.99221789883268
750502	2.99221789883268
772706	2.99221789883268
672730	2.99221789883268
632829	2.99221789883268
633977	2.99221789883268
730999	2.99221789883268
727824	2.99221789883268
713665	2.99221789883268
646554	2.99221789883268
628964	2.99221789883268
607901	2.99221789883268
668025	2.99221789883268
758025	2.99221789883268
737671	2.99221789883268
697850	2.99221789883268
665118	2.99221789883268
699011	2.99221789883268
700289	2.99221789883268
616050	2.99221789883268
712895	2.99221789883268
717919	2.99221789883268
742566	2.99221789883268
704064	2.99221789883268
715449	2.99221789883268
775247	2.99221789883268
614708	2.99221789883268
718343	2.99221789883268
622722	2.99221789883268
768309	2.99221789883268
775812	2.99221789883268
605722	2.99221789883268
695276	2.99221789883268
710064	2.99221789883268
735747	2.99221789883268
722254	2.99221789883268
734625	2.99221789883268
648110	2.99221789883268
798665	2.99221789883268
737657	2.99221789883268
767686	2.99221789883268
692911	2.99221789883268
801963	2.99221789883268
768096	2.99221789883268
716639	2.99221789883268
748603	2.99221789883268
795472	2.99221789883268
751831	2.99221789883268
785913	2.99221789883268
786302	2.99221789883268
798289	2.99221789883268
688164	2.99221789883268
710738	2.99221789883268
764771	2.99221789883268
628834	2.99221789883268
737156	2.99221789883268
681116	2.99221789883268
629135	2.99221789883268
734137	2.99221789883268
749546	2.99221789883268
647714	2.99221789883268
676326	2.99221789883268
613488	2.99221789883268
630104	2.99221789883268
762659	2.99221789883268
657706	2.99221789883268
732196	2.99221789883268
714754	2.99221789883268
649041	2.99221789883268
713382	2.99221789883268
633840	2.99221789883268
626342	2.99221789883268
640239	2.99221789883268
789125	2.99221789883268
690416	2.99221789883268
629019	2.99221789883268
709252	2.99221789883268
624323	2.99221789883268
785091	2.99221789883268
654579	2.99221789883268
624500	2.99221789883268
629401	2.99221789883268
786433	2.99221789883268
657933	2.99221789883268
690885	2.99221789883268
741266	2.99221789883268
673270	2.99221789883268
689043	2.99221789883268
716222	2.99221789883268
754438	2.99221789883268
616609	2.99221789883268
641912	2.99221789883268
768086	2.99221789883268
719038	2.99221789883268
784796	2.99221789883268
731650	2.99221789883268
673072	2.99221789883268
736223	2.99221789883268
609506	2.99221789883268
644107	2.99221789883268
684083	2.99221789883268
631554	2.99221789883268
746367	2.99221789883268
657722	2.99221789883268
647058	2.99221789883268
703973	2.99221789883268
605458	2.99221789883268
690088	2.99221789883268
489942	2.99221789883268
982886	2.99221789883268
992068	2.99221789883268
882092	2.99221789883268
894320	2.99221789883268
949206	2.99221789883268
1062302	2.99221789883268
1075812	2.99221789883268
1053583	2.99221789883268
944948	2.99221789883268
918458	2.99221789883268
1036164	2.99221789883268
931051	2.99221789883268
920579	2.99221789883268
921620	2.99221789883268
859871	2.99221789883268
999747	2.99221789883268
965889	2.99221789883268
741242	2.99221789883268
1094575	2.99221789883268
852074	2.99221789883268
1096993	2.99221789883268
1062835	2.99221789883268
863929	2.99221789883268
803214	2.99221789883268
631503	2.99221789883268
918320	2.99221789883268
1057054	2.99221789883268
1076165	2.99221789883268
1052284	2.99221789883268
902994	2.99221789883268
908350	2.99221789883268
671088	2.99221789883268
747103	2.99221789883268
1086165	2.99221789883268
982482	2.99221789883268
974307	2.99221789883268
885852	2.99221789883268
977545	2.99221789883268
624170	2.99221789883268
1058979	2.99221789883268
1007784	2.99221789883268
903056	2.99221789883268
1059267	2.99221789883268
996423	2.99221789883268
922540	2.99221789883268
870225	2.99221789883268
1019535	2.99221789883268
901934	2.99221789883268
935732	2.99221789883268
909213	2.99221789883268
976689	2.99221789883268
683361	2.99221789883268
1094367	2.99221789883268
860020	2.99221789883268
983064	2.99221789883268
1098374	2.99221789883268
887152	2.99221789883268
1007557	2.99221789883268
996308	2.99221789883268
957749	2.99221789883268
1058942	2.99221789883268
964108	2.99221789883268
864436	2.99221789883268
1016161	2.99221789883268
868443	2.99221789883268
1031501	2.99221789883268
987662	2.99221789883268
1029439	2.99221789883268
1087288	2.99221789883268
996182	2.99221789883268
891256	2.99221789883268
1100356	2.99221789883268
1031430	2.99221789883268
963152	2.99221789883268
1080528	2.99221789883268
890145	2.99221789883268
939565	2.99221789883268
924872	2.99221789883268
1037822	2.99221789883268
960646	2.99221789883268
1012342	2.99221789883268
928438	2.99221789883268
893106	2.99221789883268
903126	2.99221789883268
901311	2.99221789883268
994817	2.99221789883268
1032550	2.99221789883268
1003922	2.99221789883268
907860	2.99221789883268
854291	2.99221789883268
979520	2.99221789883268
1026903	2.99221789883268
958523	2.99221789883268
932512	2.99221789883268
1049384	2.99221789883268
1069335	2.99221789883268
938266	2.99221789883268
1014860	2.99221789883268
1095970	2.99221789883268
1084381	2.99221789883268
1086065	2.99221789883268
938787	2.99221789883268
961362	2.99221789883268
1003934	2.99221789883268
1086194	2.99221789883268
873138	2.99221789883268
876730	2.99221789883268
940164	2.99221789883268
856221	2.99221789883268
1010307	2.99221789883268
965039	2.99221789883268
893862	2.99221789883268
954490	2.99221789883268
1087538	2.99221789883268
1034975	2.99221789883268
938447	2.99221789883268
875061	2.99221789883268
860784	2.99221789883268
853931	2.99221789883268
1013290	2.99221789883268
665609	2.99221789883268
802797	2.99221789883268
793851	2.99221789883268
702460	2.99221789883268
708519	2.99221789883268
706156	2.99221789883268
605812	2.99221789883268
697142	2.99221789883268
747929	2.99221789883268
792287	2.99221789883268
783197	2.99221789883268
785424	2.99221789883268
659620	2.99221789883268
713761	2.99221789883268
646184	2.99221789883268
670065	2.99221789883268
694186	2.99221789883268
694320	2.99221789883268
708168	2.99221789883268
637669	2.99221789883268
722804	2.99221789883268
680373	2.99221789883268
771184	2.99221789883268
635905	2.99221789883268
626047	2.99221789883268
772967	2.99221789883268
647375	2.99221789883268
609646	2.99221789883268
627698	2.99221789883268
796162	2.99221789883268
672799	2.99221789883268
635170	2.99221789883268
717809	2.99221789883268
657447	2.99221789883268
701710	2.99221789883268
774008	2.99221789883268
707404	2.99221789883268
744988	2.99221789883268
725762	2.99221789883268
679302	2.99221789883268
656044	2.99221789883268
685498	2.99221789883268
612594	2.99221789883268
728520	2.99221789883268
747144	2.99221789883268
731891	2.99221789883268
686333	2.99221789883268
610991	2.99221789883268
758562	2.99221789883268
791852	2.99221789883268
652573	2.99221789883268
618471	2.99221789883268
685948	2.99221789883268
684206	2.99221789883268
707006	2.99221789883268
781353	2.99221789883268
1100615	2.99221789883268
1052456	2.99221789883268
892035	2.99221789883268
993789	2.99221789883268
1085188	2.99221789883268
954083	2.99221789883268
1017973	2.99221789883268
865931	2.99221789883268
1012516	2.99221789883268
1017869	2.99221789883268
911418	2.99221789883268
1018803	2.99221789883268
1029803	2.99221789883268
932997	2.99221789883268
1072193	2.99221789883268
901072	2.99221789883268
1045681	2.99221789883268
1000355	2.99221789883268
889860	2.99221789883268
997101	2.99221789883268
1053746	2.99221789883268
1085747	2.99221789883268
983418	2.99221789883268
1023195	2.99221789883268
878830	2.99221789883268
1074287	2.99221789883268
963053	2.99221789883268
1005156	2.99221789883268
731980	2.99221789883268
1085709	2.99221789883268
1019812	2.99221789883268
903246	2.99221789883268
937729	2.99221789883268
732798	2.99221789883268
897545	2.99221789883268
868019	2.99221789883268
902555	2.99221789883268
1043167	2.99221789883268
858410	2.99221789883268
1027805	2.99221789883268
1092270	2.99221789883268
882417	2.99221789883268
874406	2.99221789883268
747321	2.99221789883268
931360	2.99221789883268
877692	2.99221789883268
927369	2.99221789883268
1015086	2.99221789883268
1054950	2.99221789883268
1021261	2.99221789883268
981111	2.99221789883268
1099206	2.99221789883268
925613	2.99221789883268
891851	2.99221789883268
996133	2.99221789883268
508263	2.99221789883268
1069796	2.99221789883268
1075593	2.99221789883268
1007526	2.99221789883268
859082	2.99221789883268
723878	2.99221789883268
1074411	2.99221789883268
887293	2.99221789883268
873312	2.99221789883268
915731	2.99221789883268
668983	2.99221789883268
719905	2.99221789883268
921311	2.99221789883268
1044232	2.99221789883268
996705	2.99221789883268
1104206	2.99221789883268
910352	2.99221789883268
907340	2.99221789883268
858882	2.99221789883268
932383	2.99221789883268
974149	2.99221789883268
1074121	2.99221789883268
998490	2.99221789883268
893117	2.99221789883268
962667	2.99221789883268
1019548	2.99221789883268
727185	2.99221789883268
1093471	2.99221789883268
1043526	2.99221789883268
863030	2.99221789883268
707892	2.99221789883268
859675	2.99221789883268
1077025	2.99221789883268
889378	2.99221789883268
778807	2.99221789883268
881089	2.99221789883268
1087486	2.99221789883268
1051143	2.99221789883268
988006	2.99221789883268
1002357	2.99221789883268
1062285	2.99221789883268
936324	2.99221789883268
764670	2.99221789883268
1020775	2.99221789883268
1001068	2.99221789883268
855150	2.99221789883268
1065891	2.99221789883268
874130	2.99221789883268
1057543	2.99221789883268
970353	2.99221789883268
990816	2.99221789883268
863348	2.99221789883268
1017436	2.99221789883268
1100037	2.99221789883268
902832	2.99221789883268
876494	2.99221789883268
951596	2.99221789883268
1095643	2.99221789883268
1040828	2.99221789883268
866281	2.99221789883268
892185	2.99221789883268
884252	2.99221789883268
900073	2.99221789883268
985157	2.99221789883268
994717	2.99221789883268
1035215	2.99221789883268
993535	2.99221789883268
1014792	2.99221789883268
913975	2.99221789883268
935867	2.99221789883268
882209	2.99221789883268
863245	2.99221789883268
935595	2.99221789883268
888135	2.99221789883268
1012389	2.99221789883268
617631	2.99221789883268
726200	2.99221789883268
694287	2.99221789883268
631393	2.99221789883268
774269	2.99221789883268
651629	2.99221789883268
650914	2.99221789883268
684546	2.99221789883268
639566	2.99221789883268
755830	2.99221789883268
794319	2.99221789883268
628117	2.99221789883268
652997	2.99221789883268
721851	2.99221789883268
773549	2.99221789883268
722035	2.99221789883268
706805	2.99221789883268
794175	2.99221789883268
1091189	2.99221789883268
1053400	2.99221789883268
1072356	2.99221789883268
897789	2.99221789883268
677667	2.99221789883268
1086384	2.99221789883268
979500	2.99221789883268
958682	2.99221789883268
1062491	2.99221789883268
1062681	2.99221789883268
671808	2.99221789883268
722577	2.99221789883268
993659	2.99221789883268
921395	2.99221789883268
931871	2.99221789883268
1047282	2.99221789883268
1058634	2.99221789883268
679293	2.99221789883268
1095445	2.99221789883268
971313	2.99221789883268
928392	2.99221789883268
933080	2.99221789883268
896497	2.99221789883268
702221	2.99221789883268
646625	2.99221789883268
854766	2.99221789883268
1052723	2.99221789883268
980031	2.99221789883268
899031	2.99221789883268
888957	2.99221789883268
1019151	2.99221789883268
912558	2.99221789883268
941918	2.99221789883268
1057315	2.99221789883268
1006788	2.99221789883268
917176	2.99221789883268
892043	2.99221789883268
1027887	2.99221789883268
1065684	2.99221789883268
779316	2.99221789883268
635034	2.99221789883268
665589	2.99221789883268
789899	2.99221789883268
630718	2.99221789883268
1081645	2.99221789883268
1092170	2.99221789883268
933151	2.99221789883268
978484	2.99221789883268
871550	2.99221789883268
946277	2.99221789883268
1050045	2.99221789883268
1098976	2.99221789883268
981437	2.99221789883268
974174	2.99221789883268
711893	2.99221789883268
645812	2.99221789883268
680405	2.99221789883268
682657	2.99221789883268
1022923	2.99221789883268
920467	2.99221789883268
956365	2.99221789883268
956108	2.99221789883268
1029628	2.99221789883268
1065093	2.99221789883268
1036039	2.99221789883268
972034	2.99221789883268
866167	2.99221789883268
942097	2.99221789883268
912486	2.99221789883268
878257	2.99221789883268
1053129	2.99221789883268
1065560	2.99221789883268
1089295	2.99221789883268
1025375	2.99221789883268
954762	2.99221789883268
905079	2.99221789883268
1049705	2.99221789883268
993356	2.99221789883268
752743	2.99221789883268
997914	2.99221789883268
883283	2.99221789883268
926590	2.99221789883268
1000094	2.99221789883268
911113	2.99221789883268
1006290	2.99221789883268
969221	2.99221789883268
966265	2.99221789883268
1075015	2.99221789883268
1042794	2.99221789883268
1054073	2.99221789883268
914273	2.99221789883268
1006711	2.99221789883268
1091824	2.99221789883268
999330	2.99221789883268
1064422	2.99221789883268
877127	2.99221789883268
942217	2.99221789883268
1057648	2.99221789883268
898019	2.99221789883268
1035836	2.99221789883268
1095872	2.99221789883268
614019	2.99221789883268
929860	2.99221789883268
900171	2.99221789883268
959595	2.99221789883268
864887	2.99221789883268
798560	2.99221789883268
915032	2.99221789883268
994795	2.99221789883268
1015373	2.99221789883268
867376	2.99221789883268
922687	2.99221789883268
887521	2.99221789883268
1079990	2.99221789883268
876331	2.99221789883268
888971	2.99221789883268
664432	2.99221789883268
867809	2.99221789883268
869885	2.99221789883268
904157	2.99221789883268
995730	2.99221789883268
900635	2.99221789883268
761698	2.99221789883268
610916	2.99221789883268
942908	2.99221789883268
895529	2.99221789883268
934657	2.99221789883268
1038604	2.99221789883268
964885	2.99221789883268
993723	2.99221789883268
1015229	2.99221789883268
901260	2.99221789883268
884349	2.99221789883268
724434	2.99221789883268
1078648	2.99221789883268
866338	2.99221789883268
893980	2.99221789883268
996987	2.99221789883268
1040920	2.99221789883268
910062	2.99221789883268
1073774	2.99221789883268
990993	2.99221789883268
709536	2.99221789883268
1016637	2.99221789883268
907332	2.99221789883268
1029662	2.99221789883268
1021019	2.99221789883268
1006102	2.99221789883268
1043650	2.99221789883268
979634	2.99221789883268
